UserID,GroupID,Role,Day,ShiftID,Shift,Shift Start H,Shift End H,Shift Start dt,Shift End dt,Target Type,Login Time,Login Seconds Shifter,Previous UserID,Previous Login Time,Target
0,1,Admin,2023-01-03,0.0,day,8.0,17.0,2023-01-03 08:00:00,2023-01-03 17:00:00,other workstations,2023-01-03 11:32:24.680917213,-3455.3190827867456,0.0,2023-01-03 10:23:38.548012313,0
0,1,Admin,2023-01-03,0.0,day,8.0,17.0,2023-01-03 08:00:00,2023-01-03 17:00:00,Self Work Station,2023-01-03 12:39:28.505404623,568.5054046242315,0.0,2023-01-03 11:32:24.680917213,0
0,1,Admin,2023-01-03,0.0,day,8.0,17.0,2023-01-03 08:00:00,2023-01-03 17:00:00,normal server,2023-01-03 13:18:07.266052787,2887.266052788134,0.0,2023-01-03 12:39:28.505404623,161
0,1,Admin,2023-01-03,0.0,day,8.0,17.0,2023-01-03 08:00:00,2023-01-03 17:00:00,normal server,2023-01-03 13:38:39.347024989,4119.3470249887505,0.0,2023-01-03 13:18:07.266052787,165
0,1,Admin,2023-01-03,0.0,day,8.0,17.0,2023-01-03 08:00:00,2023-01-03 17:00:00,normal server,2023-01-03 13:56:50.423649631,5210.423649630578,0.0,2023-01-03 13:38:39.347024989,163
0,1,Admin,2023-01-03,0.0,day,8.0,17.0,2023-01-03 08:00:00,2023-01-03 17:00:00,other workstations,2023-01-03 15:56:59.862853336,12419.862853335937,0.0,2023-01-03 13:56:50.423649631,101
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,Self Work Station,2023-01-04 09:15:59.224689582,,0.0,2023-01-03 15:56:59.862853336,0
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,Self Work Station,2023-01-04 09:29:47.902777533,-10812.097222466795,0.0,2023-01-04 09:15:59.224689582,0
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,Self Work Station,2023-01-04 09:51:15.931059252,-9524.068940747502,0.0,2023-01-04 09:29:47.902777533,0
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,Self Work Station,2023-01-04 10:54:31.771697723,-5728.228302277029,0.0,2023-01-04 09:51:15.931059252,0
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,Self Work Station,2023-01-04 11:07:23.504273601,-4956.495726398748,0.0,2023-01-04 10:54:31.771697723,0
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,sensitive server,2023-01-04 12:00:45.720451825,-1754.2795481754017,0.0,2023-01-04 11:07:23.504273601,170
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,sensitive server,2023-01-04 14:25:43.846743126,6943.846743126057,0.0,2023-01-04 12:00:45.720451825,168
0,1,Admin,2023-01-04,0.0,day,8.0,17.0,2023-01-04 08:00:00,2023-01-04 17:00:00,sensitive server,2023-01-04 15:54:46.388576059,12286.388576059431,0.0,2023-01-04 14:25:43.846743126,169
0,1,Admin,2023-01-05,0.0,day,8.0,17.0,2023-01-05 08:00:00,2023-01-05 17:00:00,Self Work Station,2023-01-05 08:11:06.412452498,,0.0,2023-01-04 15:54:46.388576059,0
0,1,Admin,2023-01-05,0.0,day,8.0,17.0,2023-01-05 08:00:00,2023-01-05 17:00:00,normal server,2023-01-05 12:33:13.531642815,193.53164281630023,0.0,2023-01-05 08:11:06.412452498,165
0,1,Admin,2023-01-05,0.0,day,8.0,17.0,2023-01-05 08:00:00,2023-01-05 17:00:00,normal server,2023-01-05 12:59:33.531620246,1773.5316202463316,0.0,2023-01-05 12:33:13.531642815,166
0,1,Admin,2023-01-05,0.0,day,8.0,17.0,2023-01-05 08:00:00,2023-01-05 17:00:00,normal server,2023-01-05 13:20:39.057831749,3039.0578317487516,0.0,2023-01-05 12:59:33.531620246,166
0,1,Admin,2023-01-05,0.0,day,8.0,17.0,2023-01-05 08:00:00,2023-01-05 17:00:00,normal server,2023-01-05 14:02:42.316830048,5562.316830047826,0.0,2023-01-05 13:20:39.057831749,163
0,1,Admin,2023-01-05,0.0,day,8.0,17.0,2023-01-05 08:00:00,2023-01-05 17:00:00,normal server,2023-01-05 15:07:52.214418215,9472.214418215171,0.0,2023-01-05 14:04:37.210643324,163
0,1,Admin,2023-01-06,0.0,day,8.0,17.0,2023-01-06 08:00:00,2023-01-06 17:00:00,Self Work Station,2023-01-06 09:23:42.758682336,,0.0,2023-01-05 15:07:52.214418215,0
0,1,Admin,2023-01-06,0.0,day,8.0,17.0,2023-01-06 08:00:00,2023-01-06 17:00:00,Self Work Station,2023-01-06 11:46:31.302688526,-2608.6973114744887,0.0,2023-01-06 09:23:42.758682336,0
0,1,Admin,2023-01-06,0.0,day,8.0,17.0,2023-01-06 08:00:00,2023-01-06 17:00:00,normal server,2023-01-06 12:06:02.463543125,-1437.5364568749183,0.0,2023-01-06 11:46:31.302688526,166
0,1,Admin,2023-01-06,0.0,day,8.0,17.0,2023-01-06 08:00:00,2023-01-06 17:00:00,normal server,2023-01-06 12:33:10.971667621,190.97166762117482,0.0,2023-01-06 12:06:02.463543125,164
0,1,Admin,2023-01-06,0.0,day,8.0,17.0,2023-01-06 08:00:00,2023-01-06 17:00:00,normal server,2023-01-06 13:49:57.046124673,4797.0461246734185,0.0,2023-01-06 12:33:10.971667621,164
0,1,Admin,2023-01-07,0.0,day,8.0,17.0,2023-01-07 08:00:00,2023-01-07 17:00:00,Self Work Station,2023-01-07 08:08:17.562780606,,0.0,2023-01-06 13:49:57.046124673,0
0,1,Admin,2023-01-07,0.0,day,8.0,17.0,2023-01-07 08:00:00,2023-01-07 17:00:00,normal server,2023-01-07 10:05:23.452158447,-8676.547841553323,0.0,2023-01-07 08:08:17.562780606,160
0,1,Admin,2023-01-07,0.0,day,8.0,17.0,2023-01-07 08:00:00,2023-01-07 17:00:00,normal server,2023-01-07 10:51:51.134206578,-5888.865793422161,0.0,2023-01-07 10:05:23.452158447,165
0,1,Admin,2023-01-07,0.0,day,8.0,17.0,2023-01-07 08:00:00,2023-01-07 17:00:00,sensitive server,2023-01-07 11:48:13.267043399,-2506.7329566006756,0.0,2023-01-07 10:51:51.134206578,170
0,1,Admin,2023-01-07,0.0,day,8.0,17.0,2023-01-07 08:00:00,2023-01-07 17:00:00,normal server,2023-01-07 12:12:29.799642410,-1050.20035759036,0.0,2023-01-07 11:48:13.267043399,165
0,1,Admin,2023-01-07,0.0,day,8.0,17.0,2023-01-07 08:00:00,2023-01-07 17:00:00,normal server,2023-01-07 15:26:06.219834406,10566.21983440641,0.0,2023-01-07 12:12:29.799642410,164
0,1,Admin,2023-01-08,0.0,day,8.0,17.0,2023-01-08 08:00:00,2023-01-08 17:00:00,Self Work Station,2023-01-08 07:58:07.027627326,,0.0,2023-01-07 15:26:06.219834406,0
0,1,Admin,2023-01-09,0.0,day,8.0,17.0,2023-01-09 08:00:00,2023-01-09 17:00:00,Self Work Station,2023-01-09 08:30:10.566247446,,0.0,2023-01-08 07:58:07.027627326,0
0,1,Admin,2023-01-09,0.0,day,8.0,17.0,2023-01-09 08:00:00,2023-01-09 17:00:00,Self Work Station,2023-01-09 10:37:05.658152717,-6774.341847283485,0.0,2023-01-09 08:30:10.566247446,0
0,1,Admin,2023-01-09,0.0,day,8.0,17.0,2023-01-09 08:00:00,2023-01-09 17:00:00,sensitive server,2023-01-09 13:15:45.121839286,2745.1218392864193,0.0,2023-01-09 10:37:05.658152717,170
0,1,Admin,2023-01-10,0.0,day,8.0,17.0,2023-01-10 08:00:00,2023-01-10 17:00:00,Self Work Station,2023-01-10 08:46:22.713744534,,0.0,2023-01-09 13:15:45.121839286,0
0,1,Admin,2023-01-10,0.0,day,8.0,17.0,2023-01-10 08:00:00,2023-01-10 17:00:00,sensitive server,2023-01-10 14:04:15.177596822,5655.1775968219445,0.0,2023-01-10 08:46:22.713744534,168
0,1,Admin,2023-01-10,0.0,day,8.0,17.0,2023-01-10 08:00:00,2023-01-10 17:00:00,sensitive server,2023-01-10 14:34:12.847899990,7452.847899989986,0.0,2023-01-10 14:04:15.177596822,168
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,Self Work Station,2023-01-11 17:22:43.502523690,,0.0,2023-01-10 14:34:12.847899990,0
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,sensitive server,2023-01-11 20:53:40.800278863,-12979.199721136785,0.0,2023-01-11 17:22:43.502523690,169
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,sensitive server,2023-01-11 21:19:57.058558472,-11402.94144152793,0.0,2023-01-11 20:55:55.499246604,168
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,normal server,2023-01-11 21:41:41.925592044,-10098.074407955726,0.0,2023-01-11 21:19:57.058558472,160
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,normal server,2023-01-12 03:49:32.357584352,11972.357584352076,0.0,2023-01-11 21:48:14.272602817,163
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,normal server,2023-01-12 04:04:03.847197455,12843.847197455449,0.0,2023-01-12 03:49:32.357584352,164
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,sensitive server,2023-01-12 04:35:40.307978386,14740.307978385761,0.0,2023-01-12 04:14:03.077387126,168
0,1,Admin,2023-01-11,1.0,night,17.0,8.0,2023-01-11 17:00:00,2023-01-12 08:00:00,sensitive server,2023-01-12 05:22:50.803950766,17570.803950765774,0.0,2023-01-12 04:35:40.307978386,169
0,1,Admin,2023-01-12,0.0,day,8.0,17.0,2023-01-12 08:00:00,2023-01-12 17:00:00,Self Work Station,2023-01-12 07:55:18.237695082,,0.0,2023-01-12 05:22:50.803950766,0
0,1,Admin,2023-01-12,0.0,day,8.0,17.0,2023-01-12 08:00:00,2023-01-12 17:00:00,normal server,2023-01-12 14:19:16.833844389,6556.833844388765,0.0,2023-01-12 07:55:18.237695082,162
0,1,Admin,2023-01-12,0.0,day,8.0,17.0,2023-01-12 08:00:00,2023-01-12 17:00:00,sensitive server,2023-01-12 15:25:28.928587223,10528.928587222834,0.0,2023-01-12 14:19:16.833844389,170
0,1,Admin,2023-01-13,0.0,day,8.0,17.0,2023-01-13 08:00:00,2023-01-13 17:00:00,Self Work Station,2023-01-13 08:53:19.951953168,,0.0,2023-01-12 15:25:28.928587223,0
0,1,Admin,2023-01-13,0.0,day,8.0,17.0,2023-01-13 08:00:00,2023-01-13 17:00:00,normal server,2023-01-13 11:10:39.756945293,-4760.24305470718,0.0,2023-01-13 08:53:19.951953168,164
0,1,Admin,2023-01-13,0.0,day,8.0,17.0,2023-01-13 08:00:00,2023-01-13 17:00:00,normal server,2023-01-13 11:58:32.099176239,-1887.9008237609385,0.0,2023-01-13 11:17:51.709600476,163
0,1,Admin,2023-01-14,0.0,day,8.0,17.0,2023-01-14 08:00:00,2023-01-14 17:00:00,Self Work Station,2023-01-14 09:28:21.102107916,,0.0,2023-01-13 11:58:32.099176239,0
0,1,Admin,2023-01-15,0.0,day,8.0,17.0,2023-01-15 08:00:00,2023-01-15 17:00:00,Self Work Station,2023-01-15 08:44:36.649191192,,0.0,2023-01-14 09:28:21.102107916,0
0,1,Admin,2023-01-15,0.0,day,8.0,17.0,2023-01-15 08:00:00,2023-01-15 17:00:00,sensitive server,2023-01-15 10:10:35.937496326,-8364.062503674999,0.0,2023-01-15 08:44:36.649191192,168
0,1,Admin,2023-01-15,0.0,day,8.0,17.0,2023-01-15 08:00:00,2023-01-15 17:00:00,Self Work Station,2023-01-15 10:32:59.465367651,-7020.534632348536,0.0,2023-01-15 10:10:35.937496326,0
0,1,Admin,2023-01-15,0.0,day,8.0,17.0,2023-01-15 08:00:00,2023-01-15 17:00:00,sensitive server,2023-01-15 13:50:31.824000829,4831.824000828872,0.0,2023-01-15 10:32:59.465367651,168
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,Self Work Station,2023-01-16 08:18:56.409045600,,0.0,2023-01-15 13:50:31.824000829,0
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,normal server,2023-01-16 08:55:16.170161747,-12883.829838253132,0.0,2023-01-16 08:18:56.409045600,167
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,normal server,2023-01-16 11:04:33.323134574,-5126.676865425635,0.0,2023-01-16 08:55:16.170161747,164
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,normal server,2023-01-16 12:22:47.661835882,-432.3381641183782,0.0,2023-01-16 11:04:33.323134574,159
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,normal server,2023-01-16 12:41:31.652940516,691.6529405160898,0.0,2023-01-16 12:22:47.661835882,159
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,normal server,2023-01-16 13:18:32.615575346,2912.6155753462544,0.0,2023-01-16 12:41:31.652940516,160
0,1,Admin,2023-01-16,0.0,day,8.0,17.0,2023-01-16 08:00:00,2023-01-16 17:00:00,normal server,2023-01-16 15:28:40.884336990,10720.884336990246,0.0,2023-01-16 13:18:32.615575346,160
0,1,Admin,2023-01-17,0.0,day,8.0,17.0,2023-01-17 08:00:00,2023-01-17 17:00:00,normal server,2023-01-17 08:18:16.710867193,-15103.289132806976,0.0,2023-01-16 15:28:40.884336990,162
0,1,Admin,2023-01-17,0.0,day,8.0,17.0,2023-01-17 08:00:00,2023-01-17 17:00:00,Self Work Station,2023-01-17 08:31:16.746531072,,0.0,2023-01-17 08:18:16.710867193,0
0,1,Admin,2023-01-18,0.0,day,8.0,17.0,2023-01-18 08:00:00,2023-01-18 17:00:00,Self Work Station,2023-01-18 07:55:54.882067638,,0.0,2023-01-17 08:31:16.746531072,0
0,1,Admin,2023-01-18,0.0,day,8.0,17.0,2023-01-18 08:00:00,2023-01-18 17:00:00,normal server,2023-01-18 09:21:48.197744534,-11291.802255466118,0.0,2023-01-18 07:55:54.882067638,160
0,1,Admin,2023-01-18,0.0,day,8.0,17.0,2023-01-18 08:00:00,2023-01-18 17:00:00,normal server,2023-01-18 12:14:30.368200820,-929.6317991795626,0.0,2023-01-18 09:21:48.197744534,166
0,1,Admin,2023-01-18,0.0,day,8.0,17.0,2023-01-18 08:00:00,2023-01-18 17:00:00,normal server,2023-01-18 12:26:24.314145148,-215.68585485153926,0.0,2023-01-18 12:14:30.368200820,166
0,1,Admin,2023-01-18,0.0,day,8.0,17.0,2023-01-18 08:00:00,2023-01-18 17:00:00,normal server,2023-01-18 13:01:45.470710112,1905.4707101117085,0.0,2023-01-18 12:26:24.314145148,160
0,1,Admin,2023-01-18,0.0,day,8.0,17.0,2023-01-18 08:00:00,2023-01-18 17:00:00,normal server,2023-01-18 13:22:49.936105622,3169.9361056224147,0.0,2023-01-18 13:04:53.968296389,167
0,1,Admin,2023-01-19,0.0,day,8.0,17.0,2023-01-19 08:00:00,2023-01-19 17:00:00,Self Work Station,2023-01-19 08:21:09.675973560,,0.0,2023-01-18 13:22:49.936105622,0
0,1,Admin,2023-01-19,0.0,day,8.0,17.0,2023-01-19 08:00:00,2023-01-19 17:00:00,Self Work Station,2023-01-19 09:59:07.553054751,-9052.446945248927,0.0,2023-01-19 08:21:09.675973560,0
0,1,Admin,2023-01-20,0.0,day,8.0,17.0,2023-01-20 08:00:00,2023-01-20 17:00:00,Self Work Station,2023-01-20 08:20:21.360797700,,0.0,2023-01-19 09:59:07.553054751,0
0,1,Admin,2023-01-21,0.0,day,8.0,17.0,2023-01-21 08:00:00,2023-01-21 17:00:00,Self Work Station,2023-01-21 08:33:12.611222628,,0.0,2023-01-20 08:20:21.360797700,0
0,1,Admin,2023-01-21,0.0,day,8.0,17.0,2023-01-21 08:00:00,2023-01-21 17:00:00,normal server,2023-01-21 11:42:00.328310779,-2879.671689220841,0.0,2023-01-21 08:33:12.611222628,167
0,1,Admin,2023-01-21,0.0,day,8.0,17.0,2023-01-21 08:00:00,2023-01-21 17:00:00,normal server,2023-01-21 12:51:28.456732699,1288.4567326990675,0.0,2023-01-21 11:42:00.328310779,167
0,1,Admin,2023-01-21,0.0,day,8.0,17.0,2023-01-21 08:00:00,2023-01-21 17:00:00,normal server,2023-01-21 14:46:58.463829916,8218.463829916163,0.0,2023-01-21 12:51:28.456732699,167
0,1,Admin,2023-01-22,0.0,day,8.0,17.0,2023-01-22 08:00:00,2023-01-22 17:00:00,Self Work Station,2023-01-22 08:56:12.250970256,,0.0,2023-01-21 14:46:58.463829916,0
0,1,Admin,2023-01-22,0.0,day,8.0,17.0,2023-01-22 08:00:00,2023-01-22 17:00:00,other workstations,2023-01-22 11:09:18.876298679,-4841.123701320719,0.0,2023-01-22 08:56:12.250970256,117
0,1,Admin,2023-01-22,0.0,day,8.0,17.0,2023-01-22 08:00:00,2023-01-22 17:00:00,other workstations,2023-01-22 13:28:18.035226143,3498.0352261427374,0.0,2023-01-22 11:09:18.876298679,112
0,1,Admin,2023-01-23,0.0,day,8.0,17.0,2023-01-23 08:00:00,2023-01-23 17:00:00,Self Work Station,2023-01-23 08:46:25.939781556,,0.0,2023-01-22 13:28:18.035226143,0
0,1,Admin,2023-01-23,0.0,day,8.0,17.0,2023-01-23 08:00:00,2023-01-23 17:00:00,sensitive server,2023-01-23 10:00:14.802481477,-8985.197518523406,0.0,2023-01-23 08:46:25.939781556,170
0,1,Admin,2023-01-23,0.0,day,8.0,17.0,2023-01-23 08:00:00,2023-01-23 17:00:00,sensitive server,2023-01-23 14:12:47.296726275,6167.296726275177,0.0,2023-01-23 10:00:14.802481477,168
0,1,Admin,2023-01-24,0.0,day,8.0,17.0,2023-01-24 08:00:00,2023-01-24 17:00:00,Self Work Station,2023-01-24 08:52:07.940077134,,0.0,2023-01-23 14:12:47.296726275,0
0,1,Admin,2023-01-24,0.0,day,8.0,17.0,2023-01-24 08:00:00,2023-01-24 17:00:00,Self Work Station,2023-01-24 09:07:10.649248315,-12169.35075168509,0.0,2023-01-24 08:52:07.940077134,0
0,1,Admin,2023-01-24,0.0,day,8.0,17.0,2023-01-24 08:00:00,2023-01-24 17:00:00,Self Work Station,2023-01-24 13:49:10.270355702,4750.270355702242,0.0,2023-01-24 09:07:10.649248315,0
0,1,Admin,2023-01-25,0.0,day,8.0,17.0,2023-01-25 08:00:00,2023-01-25 17:00:00,Self Work Station,2023-01-25 09:15:44.522089206,,0.0,2023-01-24 13:49:10.270355702,0
0,1,Admin,2023-01-26,0.0,day,8.0,17.0,2023-01-26 08:00:00,2023-01-26 17:00:00,Self Work Station,2023-01-26 09:05:00.766864686,,0.0,2023-01-25 09:15:44.522089206,0
0,1,Admin,2023-01-26,0.0,day,8.0,17.0,2023-01-26 08:00:00,2023-01-26 17:00:00,Self Work Station,2023-01-26 13:38:56.498953645,4136.498953644915,0.0,2023-01-26 09:05:00.766864686,0
0,1,Admin,2023-01-26,0.0,day,8.0,17.0,2023-01-26 08:00:00,2023-01-26 17:00:00,Self Work Station,2023-01-26 15:01:36.951234659,9096.951234659175,0.0,2023-01-26 13:38:56.498953645,0
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,Self Work Station,2023-01-27 08:15:46.735160904,,0.0,2023-01-26 15:01:36.951234659,0
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,normal server,2023-01-27 09:07:51.032277060,-12128.967722940022,0.0,2023-01-27 08:15:46.735160904,165
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,sensitive server,2023-01-27 10:09:48.461017427,-8411.538982573396,0.0,2023-01-27 09:07:51.032277060,169
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,normal server,2023-01-27 11:14:16.048169564,-4543.951830436429,0.0,2023-01-27 10:09:48.461017427,167
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,normal server,2023-01-27 11:43:58.538500022,-2761.461499977748,0.0,2023-01-27 11:14:16.048169564,166
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,normal server,2023-01-27 14:51:50.757365846,8510.75736584611,0.0,2023-01-27 11:43:58.538500022,166
0,1,Admin,2023-01-27,0.0,day,8.0,17.0,2023-01-27 08:00:00,2023-01-27 17:00:00,normal server,2023-01-27 17:23:59.307841478,17639.30784147775,0.0,2023-01-27 14:51:50.757365846,165
0,1,Admin,2023-01-28,0.0,day,8.0,17.0,2023-01-28 08:00:00,2023-01-28 17:00:00,Self Work Station,2023-01-28 07:55:28.569221053,,0.0,2023-01-27 17:23:59.307841478,0
0,1,Admin,2023-01-29,0.0,day,8.0,17.0,2023-01-29 08:00:00,2023-01-29 17:00:00,Self Work Station,2023-01-29 08:36:56.143701126,,0.0,2023-01-28 07:55:28.569221053,0
0,1,Admin,2023-01-30,1.0,night,17.0,8.0,2023-01-30 17:00:00,2023-01-31 08:00:00,Self Work Station,2023-01-30 19:00:03.362241168,,0.0,2023-01-29 08:36:56.143701126,0
0,1,Admin,2023-01-31,0.0,day,8.0,17.0,2023-01-31 08:00:00,2023-01-31 17:00:00,Self Work Station,2023-01-31 08:41:33.093151668,,0.0,2023-01-30 19:00:03.362241168,0
0,1,Admin,2023-02-01,0.0,day,8.0,17.0,2023-02-01 08:00:00,2023-02-01 17:00:00,Self Work Station,2023-02-01 08:17:09.033247410,,0.0,2023-01-31 08:41:33.093151668,0
0,1,Admin,2023-02-01,0.0,day,8.0,17.0,2023-02-01 08:00:00,2023-02-01 17:00:00,Self Work Station,2023-02-01 13:22:49.408152679,3169.408152679077,0.0,2023-02-01 08:17:09.033247410,0
0,1,Admin,2023-02-02,0.0,day,8.0,17.0,2023-02-02 08:00:00,2023-02-02 17:00:00,Self Work Station,2023-02-02 08:25:31.813970903,,0.0,2023-02-01 13:22:49.408152679,0
0,1,Admin,2023-02-02,0.0,day,8.0,17.0,2023-02-02 08:00:00,2023-02-02 17:00:00,normal server,2023-02-02 12:20:50.301926818,-549.6980731817387,0.0,2023-02-02 08:25:31.813970903,160
0,1,Admin,2023-02-03,0.0,day,8.0,17.0,2023-02-03 08:00:00,2023-02-03 17:00:00,normal server,2023-02-03 08:55:51.968256159,-12848.031743840538,0.0,2023-02-02 12:20:50.301926818,160
0,1,Admin,2023-02-03,0.0,day,8.0,17.0,2023-02-03 08:00:00,2023-02-03 17:00:00,Self Work Station,2023-02-03 09:16:21.816217020,,0.0,2023-02-03 08:55:51.968256159,0
0,1,Admin,2023-02-03,0.0,day,8.0,17.0,2023-02-03 08:00:00,2023-02-03 17:00:00,normal server,2023-02-03 10:19:53.165784216,-7806.834215784377,0.0,2023-02-03 09:16:21.816217020,166
0,1,Admin,2023-02-03,0.0,day,8.0,17.0,2023-02-03 08:00:00,2023-02-03 17:00:00,normal server,2023-02-03 12:09:50.443721905,-1209.5562780948692,0.0,2023-02-03 10:19:53.165784216,160
0,1,Admin,2023-02-03,0.0,day,8.0,17.0,2023-02-03 08:00:00,2023-02-03 17:00:00,normal server,2023-02-03 12:38:01.218814083,481.21881408302136,0.0,2023-02-03 12:09:50.443721905,160
0,1,Admin,2023-02-04,0.0,day,8.0,17.0,2023-02-04 08:00:00,2023-02-04 17:00:00,normal server,2023-02-04 11:37:48.610945472,-3131.3890545277814,0.0,2023-02-03 12:38:01.218814083,165
0,1,Admin,2023-02-04,0.0,day,8.0,17.0,2023-02-04 08:00:00,2023-02-04 17:00:00,normal server,2023-02-04 13:09:23.395056998,2363.395056997702,0.0,2023-02-04 11:39:46.214155768,165
0,1,Admin,2023-02-05,0.0,day,8.0,17.0,2023-02-05 08:00:00,2023-02-05 17:00:00,Self Work Station,2023-02-05 07:27:41.486400830,-18138.513599170223,0.0,2023-02-04 13:09:23.395056998,0
0,1,Admin,2023-02-05,0.0,day,8.0,17.0,2023-02-05 08:00:00,2023-02-05 17:00:00,Self Work Station,2023-02-05 07:47:45.837044394,,0.0,2023-02-05 07:27:41.486400830,0
0,1,Admin,2023-02-05,0.0,day,8.0,17.0,2023-02-05 08:00:00,2023-02-05 17:00:00,normal server,2023-02-05 08:21:49.647895426,-14890.352104573809,0.0,2023-02-05 07:47:45.837044394,159
0,1,Admin,2023-02-05,0.0,day,8.0,17.0,2023-02-05 08:00:00,2023-02-05 17:00:00,normal server,2023-02-05 08:54:53.582725023,-12906.417274977337,0.0,2023-02-05 08:21:49.647895426,165
0,1,Admin,2023-02-05,0.0,day,8.0,17.0,2023-02-05 08:00:00,2023-02-05 17:00:00,sensitive server,2023-02-05 09:45:12.166603666,-9887.833396333623,0.0,2023-02-05 08:54:53.582725023,170
