,Unnamed: 0,UserID,GroupID,Role,Day,ShiftID,Shift,Start,End
158,3,3,2,Support Day,2023-01-30,0.0,day,8.0,17.0
159,3,3,2,Support Day,2023-01-31,0.0,day,8.0,17.0
160,3,3,2,Support Day,2023-02-01,0.0,day,8.0,17.0
161,3,3,2,Support Day,2023-02-02,0.0,day,8.0,17.0
162,3,3,2,Support Day,2023-02-03,0.0,day,8.0,17.0
163,3,3,2,Support Day,2023-02-04,0.0,day,8.0,17.0
164,3,3,2,Support Day,2023-02-05,0.0,day,8.0,17.0
165,3,3,2,Support Day,2023-02-06,0.0,day,8.0,17.0
166,3,3,2,Support Day,2023-02-07,0.0,day,8.0,17.0
167,3,3,2,Support Day,2023-02-08,0.0,day,8.0,17.0
168,3,3,2,Support Day,2023-02-09,0.0,day,8.0,17.0
169,3,3,2,Support Day,2023-02-10,0.0,day,8.0,17.0
170,3,3,2,Support Day,2023-02-11,0.0,day,8.0,17.0
171,3,3,2,Support Day,2023-02-12,0.0,day,8.0,17.0
172,4,4,2,Support Day,2023-01-01,0.0,day,8.0,17.0
173,4,4,2,Support Day,2023-01-02,0.0,day,8.0,17.0
174,4,4,2,Support Day,2023-01-03,0.0,day,8.0,17.0
175,4,4,2,Support Day,2023-01-04,0.0,day,8.0,17.0
176,4,4,2,Support Day,2023-01-05,0.0,day,8.0,17.0
177,4,4,2,Support Day,2023-01-06,0.0,day,8.0,17.0
178,4,4,2,Support Day,2023-01-07,0.0,day,8.0,17.0
179,4,4,2,Support Day,2023-01-08,0.0,day,8.0,17.0
180,4,4,2,Support Day,2023-01-09,0.0,day,8.0,17.0
181,4,4,2,Support Day,2023-01-10,0.0,day,8.0,17.0
182,4,4,2,Support Day,2023-01-11,0.0,day,8.0,17.0
183,4,4,2,Support Day,2023-01-12,0.0,day,8.0,17.0
184,4,4,2,Support Day,2023-01-13,0.0,day,8.0,17.0
185,4,4,2,Support Day,2023-01-14,0.0,day,8.0,17.0
186,4,4,2,Support Day,2023-01-15,0.0,day,8.0,17.0
187,4,4,2,Support Day,2023-01-16,0.0,day,8.0,17.0
188,4,4,2,Support Day,2023-01-17,0.0,day,8.0,17.0
189,4,4,2,Support Day,2023-01-18,0.0,day,8.0,17.0
190,4,4,2,Support Day,2023-01-19,0.0,day,8.0,17.0
191,4,4,2,Support Day,2023-01-20,0.0,day,8.0,17.0
192,4,4,2,Support Day,2023-01-21,0.0,day,8.0,17.0
193,4,4,2,Support Day,2023-01-22,0.0,day,8.0,17.0
194,4,4,2,Support Day,2023-01-23,0.0,day,8.0,17.0
195,4,4,2,Support Day,2023-01-24,0.0,day,8.0,17.0
196,4,4,2,Support Day,2023-01-25,0.0,day,8.0,17.0
197,4,4,2,Support Day,2023-01-26,0.0,day,8.0,17.0
198,4,4,2,Support Day,2023-01-27,0.0,day,8.0,17.0
199,4,4,2,Support Day,2023-01-28,0.0,day,8.0,17.0
200,4,4,2,Support Day,2023-01-29,0.0,day,8.0,17.0
201,4,4,2,Support Day,2023-01-30,0.0,day,8.0,17.0
202,4,4,2,Support Day,2023-01-31,0.0,day,8.0,17.0
203,4,4,2,Support Day,2023-02-01,0.0,day,8.0,17.0
204,4,4,2,Support Day,2023-02-02,0.0,day,8.0,17.0
205,4,4,2,Support Day,2023-02-03,0.0,day,8.0,17.0
206,4,4,2,Support Day,2023-02-04,0.0,day,8.0,17.0
207,4,4,2,Support Day,2023-02-05,0.0,day,8.0,17.0
208,4,4,2,Support Day,2023-02-06,0.0,day,8.0,17.0
209,4,4,2,Support Day,2023-02-07,0.0,day,8.0,17.0
210,4,4,2,Support Day,2023-02-08,0.0,day,8.0,17.0
211,4,4,2,Support Day,2023-02-09,0.0,day,8.0,17.0
212,4,4,2,Support Day,2023-02-10,0.0,day,8.0,17.0
213,4,4,2,Support Day,2023-02-11,0.0,day,8.0,17.0
214,4,4,2,Support Day,2023-02-12,0.0,day,8.0,17.0
215,5,5,2,Support Day,2023-01-01,0.0,day,8.0,17.0
216,5,5,2,Support Day,2023-01-02,0.0,day,8.0,17.0
217,5,5,2,Support Day,2023-01-03,0.0,day,8.0,17.0
218,5,5,2,Support Day,2023-01-04,0.0,day,8.0,17.0
219,5,5,2,Support Day,2023-01-05,0.0,day,8.0,17.0
220,5,5,2,Support Day,2023-01-06,0.0,day,8.0,17.0
221,5,5,2,Support Day,2023-01-07,0.0,day,8.0,17.0
222,5,5,2,Support Day,2023-01-08,0.0,day,8.0,17.0
223,5,5,2,Support Day,2023-01-09,0.0,day,8.0,17.0
224,5,5,2,Support Day,2023-01-10,0.0,day,8.0,17.0
225,5,5,2,Support Day,2023-01-11,0.0,day,8.0,17.0
226,5,5,2,Support Day,2023-01-12,0.0,day,8.0,17.0
227,5,5,2,Support Day,2023-01-13,0.0,day,8.0,17.0
228,5,5,2,Support Day,2023-01-14,0.0,day,8.0,17.0
229,5,5,2,Support Day,2023-01-15,0.0,day,8.0,17.0
230,5,5,2,Support Day,2023-01-16,0.0,day,8.0,17.0
231,5,5,2,Support Day,2023-01-17,0.0,day,8.0,17.0
232,5,5,2,Support Day,2023-01-18,0.0,day,8.0,17.0
233,5,5,2,Support Day,2023-01-19,0.0,day,8.0,17.0
234,5,5,2,Support Day,2023-01-20,0.0,day,8.0,17.0
235,5,5,2,Support Day,2023-01-21,0.0,day,8.0,17.0
236,5,5,2,Support Day,2023-01-22,0.0,day,8.0,17.0
237,5,5,2,Support Day,2023-01-23,0.0,day,8.0,17.0
238,5,5,2,Support Day,2023-01-24,0.0,day,8.0,17.0
239,5,5,2,Support Day,2023-01-25,0.0,day,8.0,17.0
240,5,5,2,Support Day,2023-01-26,0.0,day,8.0,17.0
241,5,5,2,Support Day,2023-01-27,0.0,day,8.0,17.0
242,5,5,2,Support Day,2023-01-28,0.0,day,8.0,17.0
243,5,5,2,Support Day,2023-01-29,0.0,day,8.0,17.0
244,5,5,2,Support Day,2023-01-30,0.0,day,8.0,17.0
245,5,5,2,Support Day,2023-01-31,0.0,day,8.0,17.0
246,5,5,2,Support Day,2023-02-01,0.0,day,8.0,17.0
247,5,5,2,Support Day,2023-02-02,0.0,day,8.0,17.0
248,5,5,2,Support Day,2023-02-03,0.0,day,8.0,17.0
249,5,5,2,Support Day,2023-02-04,0.0,day,8.0,17.0
250,5,5,2,Support Day,2023-02-05,0.0,day,8.0,17.0
251,5,5,2,Support Day,2023-02-06,0.0,day,8.0,17.0
252,5,5,2,Support Day,2023-02-07,0.0,day,8.0,17.0
253,5,5,2,Support Day,2023-02-08,0.0,day,8.0,17.0
254,5,5,2,Support Day,2023-02-09,0.0,day,8.0,17.0
255,5,5,2,Support Day,2023-02-10,0.0,day,8.0,17.0
256,5,5,2,Support Day,2023-02-11,0.0,day,8.0,17.0
257,5,5,2,Support Day,2023-02-12,0.0,day,8.0,17.0
258,6,6,2,Support Day,2023-01-01,0.0,day,8.0,17.0
259,6,6,2,Support Day,2023-01-02,0.0,day,8.0,17.0
260,6,6,2,Support Day,2023-01-03,0.0,day,8.0,17.0
261,6,6,2,Support Day,2023-01-04,0.0,day,8.0,17.0
262,6,6,2,Support Day,2023-01-05,0.0,day,8.0,17.0
263,6,6,2,Support Day,2023-01-06,0.0,day,8.0,17.0
264,6,6,2,Support Day,2023-01-07,0.0,day,8.0,17.0
265,6,6,2,Support Day,2023-01-08,0.0,day,8.0,17.0
266,6,6,2,Support Day,2023-01-09,0.0,day,8.0,17.0
267,6,6,2,Support Day,2023-01-10,0.0,day,8.0,17.0
268,6,6,2,Support Day,2023-01-11,0.0,day,8.0,17.0
269,6,6,2,Support Day,2023-01-12,0.0,day,8.0,17.0
270,6,6,2,Support Day,2023-01-13,0.0,day,8.0,17.0
271,6,6,2,Support Day,2023-01-14,0.0,day,8.0,17.0
272,6,6,2,Support Day,2023-01-15,0.0,day,8.0,17.0
273,6,6,2,Support Day,2023-01-16,0.0,day,8.0,17.0
274,6,6,2,Support Day,2023-01-17,0.0,day,8.0,17.0
275,6,6,2,Support Day,2023-01-18,0.0,day,8.0,17.0
276,6,6,2,Support Day,2023-01-19,0.0,day,8.0,17.0
277,6,6,2,Support Day,2023-01-20,0.0,day,8.0,17.0
278,6,6,2,Support Day,2023-01-21,0.0,day,8.0,17.0
279,6,6,2,Support Day,2023-01-22,0.0,day,8.0,17.0
280,6,6,2,Support Day,2023-01-23,0.0,day,8.0,17.0
281,6,6,2,Support Day,2023-01-24,0.0,day,8.0,17.0
282,6,6,2,Support Day,2023-01-25,0.0,day,8.0,17.0
283,6,6,2,Support Day,2023-01-26,0.0,day,8.0,17.0
284,6,6,2,Support Day,2023-01-27,0.0,day,8.0,17.0
285,6,6,2,Support Day,2023-01-28,0.0,day,8.0,17.0
286,6,6,2,Support Day,2023-01-29,0.0,day,8.0,17.0
287,6,6,2,Support Day,2023-01-30,0.0,day,8.0,17.0
288,6,6,2,Support Day,2023-01-31,0.0,day,8.0,17.0
289,6,6,2,Support Day,2023-02-01,0.0,day,8.0,17.0
290,6,6,2,Support Day,2023-02-02,0.0,day,8.0,17.0
291,6,6,2,Support Day,2023-02-03,0.0,day,8.0,17.0
292,6,6,2,Support Day,2023-02-04,0.0,day,8.0,17.0
293,6,6,2,Support Day,2023-02-05,0.0,day,8.0,17.0
294,6,6,2,Support Day,2023-02-06,0.0,day,8.0,17.0
295,6,6,2,Support Day,2023-02-07,0.0,day,8.0,17.0
296,6,6,2,Support Day,2023-02-08,0.0,day,8.0,17.0
297,6,6,2,Support Day,2023-02-09,0.0,day,8.0,17.0
298,6,6,2,Support Day,2023-02-10,0.0,day,8.0,17.0
299,6,6,2,Support Day,2023-02-11,0.0,day,8.0,17.0
300,6,6,2,Support Day,2023-02-12,0.0,day,8.0,17.0
301,7,7,3,Support Shift,2023-01-01,1.0,afternoon,16.0,0.0
302,7,7,3,Support Shift,2023-01-02,1.0,afternoon,16.0,0.0
303,7,7,3,Support Shift,2023-01-03,1.0,afternoon,16.0,0.0
304,7,7,3,Support Shift,2023-01-04,2.0,night,0.0,8.0
305,7,7,3,Support Shift,2023-01-05,2.0,night,0.0,8.0
306,7,7,3,Support Shift,2023-01-06,0.0,morning,8.0,16.0
307,7,7,3,Support Shift,2023-01-07,2.0,night,0.0,8.0
308,7,7,3,Support Shift,2023-01-08,2.0,night,0.0,8.0
309,7,7,3,Support Shift,2023-01-09,2.0,night,0.0,8.0
310,7,7,3,Support Shift,2023-01-10,2.0,night,0.0,8.0
311,7,7,3,Support Shift,2023-01-11,0.0,morning,8.0,16.0
312,7,7,3,Support Shift,2023-01-12,0.0,morning,8.0,16.0
313,7,7,3,Support Shift,2023-01-13,2.0,night,0.0,8.0
314,7,7,3,Support Shift,2023-01-14,1.0,afternoon,16.0,0.0
315,7,7,3,Support Shift,2023-01-15,1.0,afternoon,16.0,0.0
316,7,7,3,Support Shift,2023-01-16,1.0,afternoon,16.0,0.0
317,7,7,3,Support Shift,2023-01-17,1.0,afternoon,16.0,0.0
318,7,7,3,Support Shift,2023-01-18,0.0,morning,8.0,16.0
319,7,7,3,Support Shift,2023-01-19,2.0,night,0.0,8.0
320,7,7,3,Support Shift,2023-01-20,1.0,afternoon,16.0,0.0
321,7,7,3,Support Shift,2023-01-21,2.0,night,0.0,8.0
322,7,7,3,Support Shift,2023-01-22,1.0,afternoon,16.0,0.0
323,7,7,3,Support Shift,2023-01-23,0.0,morning,8.0,16.0
324,7,7,3,Support Shift,2023-01-24,1.0,afternoon,16.0,0.0
325,7,7,3,Support Shift,2023-01-25,1.0,afternoon,16.0,0.0
326,7,7,3,Support Shift,2023-01-26,2.0,night,0.0,8.0
327,7,7,3,Support Shift,2023-01-27,1.0,afternoon,16.0,0.0
328,7,7,3,Support Shift,2023-01-28,2.0,night,0.0,8.0
329,7,7,3,Support Shift,2023-01-29,1.0,afternoon,16.0,0.0
330,7,7,3,Support Shift,2023-01-30,0.0,morning,8.0,16.0
331,7,7,3,Support Shift,2023-01-31,0.0,morning,8.0,16.0
332,7,7,3,Support Shift,2023-02-01,2.0,night,0.0,8.0
333,7,7,3,Support Shift,2023-02-02,1.0,afternoon,16.0,0.0
334,7,7,3,Support Shift,2023-02-03,0.0,morning,8.0,16.0
335,7,7,3,Support Shift,2023-02-04,0.0,morning,8.0,16.0
336,7,7,3,Support Shift,2023-02-05,2.0,night,0.0,8.0
337,7,7,3,Support Shift,2023-02-06,1.0,afternoon,16.0,0.0
338,7,7,3,Support Shift,2023-02-07,2.0,night,0.0,8.0
339,7,7,3,Support Shift,2023-02-08,2.0,night,0.0,8.0
340,7,7,3,Support Shift,2023-02-09,1.0,afternoon,16.0,0.0
341,7,7,3,Support Shift,2023-02-10,1.0,afternoon,16.0,0.0
342,7,7,3,Support Shift,2023-02-11,0.0,morning,8.0,16.0
343,7,7,3,Support Shift,2023-02-12,1.0,afternoon,16.0,0.0
344,8,8,3,Support Shift,2023-01-01,1.0,afternoon,16.0,0.0
345,8,8,3,Support Shift,2023-01-02,0.0,morning,8.0,16.0
346,8,8,3,Support Shift,2023-01-03,0.0,morning,8.0,16.0
347,8,8,3,Support Shift,2023-01-04,2.0,night,0.0,8.0
348,8,8,3,Support Shift,2023-01-05,1.0,afternoon,16.0,0.0
349,8,8,3,Support Shift,2023-01-06,2.0,night,0.0,8.0
350,8,8,3,Support Shift,2023-01-07,2.0,night,0.0,8.0
351,8,8,3,Support Shift,2023-01-08,1.0,afternoon,16.0,0.0
352,8,8,3,Support Shift,2023-01-09,1.0,afternoon,16.0,0.0
353,8,8,3,Support Shift,2023-01-10,0.0,morning,8.0,16.0
354,8,8,3,Support Shift,2023-01-11,0.0,morning,8.0,16.0
355,8,8,3,Support Shift,2023-01-12,1.0,afternoon,16.0,0.0
356,8,8,3,Support Shift,2023-01-13,2.0,night,0.0,8.0
357,8,8,3,Support Shift,2023-01-14,1.0,afternoon,16.0,0.0
358,8,8,3,Support Shift,2023-01-15,0.0,morning,8.0,16.0
359,8,8,3,Support Shift,2023-01-16,1.0,afternoon,16.0,0.0
360,8,8,3,Support Shift,2023-01-17,1.0,afternoon,16.0,0.0
361,8,8,3,Support Shift,2023-01-18,0.0,morning,8.0,16.0
362,8,8,3,Support Shift,2023-01-19,2.0,night,0.0,8.0
363,8,8,3,Support Shift,2023-01-20,2.0,night,0.0,8.0
364,8,8,3,Support Shift,2023-01-21,2.0,night,0.0,8.0
365,8,8,3,Support Shift,2023-01-22,2.0,night,0.0,8.0
366,8,8,3,Support Shift,2023-01-23,2.0,night,0.0,8.0
367,8,8,3,Support Shift,2023-01-24,0.0,morning,8.0,16.0
368,8,8,3,Support Shift,2023-01-25,0.0,morning,8.0,16.0
369,8,8,3,Support Shift,2023-01-26,0.0,morning,8.0,16.0
370,8,8,3,Support Shift,2023-01-27,2.0,night,0.0,8.0
371,8,8,3,Support Shift,2023-01-28,0.0,morning,8.0,16.0
372,8,8,3,Support Shift,2023-01-29,2.0,night,0.0,8.0
373,8,8,3,Support Shift,2023-01-30,2.0,night,0.0,8.0
374,8,8,3,Support Shift,2023-01-31,0.0,morning,8.0,16.0
375,8,8,3,Support Shift,2023-02-01,1.0,afternoon,16.0,0.0
376,8,8,3,Support Shift,2023-02-02,0.0,morning,8.0,16.0
377,8,8,3,Support Shift,2023-02-03,2.0,night,0.0,8.0
378,8,8,3,Support Shift,2023-02-04,0.0,morning,8.0,16.0
379,8,8,3,Support Shift,2023-02-05,2.0,night,0.0,8.0
380,8,8,3,Support Shift,2023-02-06,2.0,night,0.0,8.0
381,8,8,3,Support Shift,2023-02-07,2.0,night,0.0,8.0
382,8,8,3,Support Shift,2023-02-08,1.0,afternoon,16.0,0.0
383,8,8,3,Support Shift,2023-02-09,1.0,afternoon,16.0,0.0
384,8,8,3,Support Shift,2023-02-10,0.0,morning,8.0,16.0
385,8,8,3,Support Shift,2023-02-11,1.0,afternoon,16.0,0.0
386,8,8,3,Support Shift,2023-02-12,0.0,morning,8.0,16.0
387,9,9,3,Support Shift,2023-01-01,1.0,afternoon,16.0,0.0
388,9,9,3,Support Shift,2023-01-02,0.0,morning,8.0,16.0
389,9,9,3,Support Shift,2023-01-03,0.0,morning,8.0,16.0
390,9,9,3,Support Shift,2023-01-04,1.0,afternoon,16.0,0.0
391,9,9,3,Support Shift,2023-01-05,1.0,afternoon,16.0,0.0
392,9,9,3,Support Shift,2023-01-06,0.0,morning,8.0,16.0
393,9,9,3,Support Shift,2023-01-07,0.0,morning,8.0,16.0
394,9,9,3,Support Shift,2023-01-08,1.0,afternoon,16.0,0.0
395,9,9,3,Support Shift,2023-01-09,2.0,night,0.0,8.0
396,9,9,3,Support Shift,2023-01-10,0.0,morning,8.0,16.0
397,9,9,3,Support Shift,2023-01-11,2.0,night,0.0,8.0
398,9,9,3,Support Shift,2023-01-12,2.0,night,0.0,8.0
399,9,9,3,Support Shift,2023-01-13,0.0,morning,8.0,16.0
400,9,9,3,Support Shift,2023-01-14,0.0,morning,8.0,16.0
401,9,9,3,Support Shift,2023-01-15,2.0,night,0.0,8.0
402,9,9,3,Support Shift,2023-01-16,0.0,morning,8.0,16.0
403,9,9,3,Support Shift,2023-01-17,0.0,morning,8.0,16.0
404,9,9,3,Support Shift,2023-01-18,0.0,morning,8.0,16.0
405,9,9,3,Support Shift,2023-01-19,0.0,morning,8.0,16.0
